Timestamp,StartPoint,StartPointName,EndPoint,EndPointName,MinMeasuredTime,MaxMeasuredTime,AvgMeasuredTime,MedianMeasuredTime,SampleCount,AccuracyLevel,ConfidenceLevel
1-May-2015 9:30:00 AM,1,G,2,F,72,114,91,93,35,0,0
1-May-2015 9:35:00 AM,1,G,2,F,66,117,88,86,33,0,0
1-May-2015 9:40:00 AM,1,G,2,F,71,103,88,87,30,0,0
1-May-2015 9:45:00 AM,1,G,2,F,45,110,85,84,37,0,0
1-May-2015 9:50:00 AM,1,G,2,F,75,129,96,96,38,0,0
1-May-2015 9:55:00 AM,1,G,2,F,74,126,90,87,33,0,0
1-May-2015 10:00:00 AM,1,G,2,F,75,116,92,91,28,0,0
1-May-2015 10:05:00 AM,1,G,2,F,65,129,93,91,23,0,0
1-May-2015 10:10:00 AM,1,G,2,F,75,134,90,89,27,0,0
1-May-2015 10:15:00 AM,1,G,2,F,64,104,89,89,27,0,0
1-May-2015 10:20:00 AM,1,G,2,F,68,102,86,86,21,0,0
1-May-2015 10:25:00 AM,1,G,2,F,78,115,90,86,22,0,0
1-May-2015 10:30:00 AM,1,G,2,F,61,102,84,84,20,0,0
1-May-2015 10:35:00 AM,1,G,2,F,68,195,93,91,31,0,0
1-May-2015 10:40:00 AM,1,G,2,F,69,113,83,82,34,0,0
1-May-2015 10:45:00 AM,1,G,2,F,70,116,87,86,25,0,0
1-May-2015 10:50:00 AM,1,G,2,F,73,108,88,89,24,0,0
1-May-2015 10:55:00 AM,1,G,2,F,74,94,85,86,27,0,0
1-May-2015 11:00:00 AM,1,G,2,F,76,100,86,86,23,0,0
1-May-2015 11:05:00 AM,1,G,2,F,61,97,84,86,31,0,0
1-May-2015 11:10:00 AM,1,G,2,F,65,106,88,87,23,0,0
1-May-2015 11:15:00 AM,1,G,2,F,77,98,86,84,26,0,0
1-May-2015 11:20:00 AM,1,G,2,F,63,110,86,83,29,0,0
1-May-2015 11:25:00 AM,1,G,2,F,68,122,94,92,44,0,0
1-May-2015 11:30:00 AM,1,G,2,F,72,105,83,81,17,0,0
1-May-2015 11:35:00 AM,1,G,2,F,75,108,88,84,31,0,0
1-May-2015 11:40:00 AM,1,G,2,F,66,103,84,83,36,0,0
1-May-2015 11:45:00 AM,1,G,2,F,72,107,88,86,17,0,0
1-May-2015 11:50:00 AM,1,G,2,F,55,119,87,88,36,0,0
1-May-2015 11:55:00 AM,1,G,2,F,76,107,88,87,29,0,0
1-May-2015 12:00:00 PM,1,G,2,F,71,103,86,89,23,0,0
1-May-2015 12:05:00 PM,1,G,2,F,69,101,85,84,38,0,0
1-May-2015 12:10:00 PM,1,G,2,F,59,101,84,84,25,0,0
1-May-2015 12:15:00 PM,1,G,2,F,74,203,89,85,24,0,0
1-May-2015 12:20:00 PM,1,G,2,F,65,108,86,83,28,0,0
1-May-2015 12:25:00 PM,1,G,2,F,66,111,86,86,38,0,0
1-May-2015 12:30:00 PM,1,G,2,F,60,113,91,93,35,0,0
1-May-2015 12:35:00 PM,1,G,2,F,69,95,81,79,19,0,0
1-May-2015 12:40:00 PM,1,G,2,F,72,105,87,85,34,0,0
1-May-2015 12:45:00 PM,1,G,2,F,62,96,81,82,39,0,0
1-May-2015 12:50:00 PM,1,G,2,F,71,102,86,84,22,0,0
1-May-2015 12:55:00 PM,1,G,2,F,61,102,85,83,21,0,0
1-May-2015 1:00:00 PM,1,G,2,F,73,96,81,78,19,0,0
1-May-2015 1:05:00 PM,1,G,2,F,67,103,85,83,24,0,0
1-May-2015 1:10:00 PM,1,G,2,F,69,95,81,81,29,0,0
1-May-2015 1:15:00 PM,1,G,2,F,69,102,86,86,25,0,0
1-May-2015 1:20:00 PM,1,G,2,F,74,96,83,83,13,0,0
1-May-2015 1:25:00 PM,1,G,2,F,72,99,84,82,21,0,0
1-May-2015 1:30:00 PM,1,G,2,F,71,104,81,80,27,0,0
1-May-2015 1:35:00 PM,1,G,2,F,45,89,78,80,22,0,0
1-May-2015 1:40:00 PM,1,G,2,F,66,104,84,83,22,0,0
1-May-2015 1:45:00 PM,1,G,2,F,70,105,84,81,31,0,0
1-May-2015 1:50:00 PM,1,G,2,F,71,92,81,81,25,0,0
1-May-2015 1:55:00 PM,1,G,2,F,77,108,88,88,23,0,0
1-May-2015 2:00:00 PM,1,G,2,F,59,101,83,83,23,0,0
1-May-2015 2:05:00 PM,1,G,2,F,59,112,86,85,27,0,0
1-May-2015 2:10:00 PM,1,G,2,F,69,95,82,81,26,0,0
1-May-2015 2:15:00 PM,1,G,2,F,76,103,91,90,25,0,0
1-May-2015 2:20:00 PM,1,G,2,F,73,103,87,88,21,0,0
1-May-2015 2:25:00 PM,1,G,2,F,60,97,84,84,26,0,0
1-May-2015 2:30:00 PM,1,G,2,F,43,104,83,81,28,0,0
1-May-2015 2:35:00 PM,1,G,2,F,67,206,87,82,28,0,0
1-May-2015 2:40:00 PM,1,G,2,F,73,127,89,87,24,0,0
1-May-2015 2:45:00 PM,1,G,2,F,69,104,85,84,28,0,0
1-May-2015 2:50:00 PM,1,G,2,F,68,110,86,84,22,0,0
1-May-2015 2:55:00 PM,1,G,2,F,80,97,89,89,15,0,0
1-May-2015 3:00:00 PM,1,G,2,F,77,108,87,83,13,0,0
1-May-2015 3:05:00 PM,1,G,2,F,73,97,84,83,22,0,0
1-May-2015 3:10:00 PM,1,G,2,F,67,111,83,83,22,0,0
1-May-2015 3:15:00 PM,1,G,2,F,66,96,85,84,17,0,0
1-May-2015 3:20:00 PM,1,G,2,F,69,121,86,84,25,0,0
1-May-2015 3:25:00 PM,1,G,2,F,74,100,85,84,19,0,0
1-May-2015 3:30:00 PM,1,G,2,F,72,97,82,80,17,0,0
1-May-2015 3:35:00 PM,1,G,2,F,67,119,83,82,27,0,0
1-May-2015 3:40:00 PM,1,G,2,F,62,109,87,87,25,0,0
1-May-2015 3:45:00 PM,1,G,2,F,67,103,86,88,24,0,0
1-May-2015 3:50:00 PM,1,G,2,F,72,104,84,83,28,0,0
1-May-2015 3:55:00 PM,1,G,2,F,76,99,87,87,27,0,0
1-May-2015 4:00:00 PM,1,G,2,F,71,121,91,88,22,0,0
1-May-2015 4:05:00 PM,1,G,2,F,63,101,85,85,28,0,0
